Country,Location,Site,Latitude,Longitude,Lat_reg,Quadrat_number,CoralID,Genus,Morpho,Sampling_1,Area_1,Sampling_2,Area_2,Sampling_3,Area_3,Interval_days_12,Interval_days_23
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,15,1077,Dipsastraea,encrusting,4/24/2012,1.38,5/31/2013,5.82,4/12/2014,6.28,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,15,1078,Porites,encrusting,4/24/2012,254.91,5/31/2013,351.86,4/12/2014,374.08,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,15,1079,Favites,encrusting,4/24/2012,42.82,5/31/2013,62.58,4/12/2014,64.31,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,15,1080,Pocillopora,bushy,4/24/2012,352.5,5/31/2013,204.02,4/12/2014,238.19,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,15,1081,Dipsastraea,encrusting,4/24/2012,49.94,5/31/2013,82.08,4/12/2014,89.44,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,15,1082,Pocillopora,bushy,4/24/2012,12.07,5/31/2013,30.98,4/12/2014,52.54,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,15,1083,Favites,encrusting,4/24/2012,14.67,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,15,1084,Acropora,corymbose,4/24/2012,7.85,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,15,1085,Favites,encrusting,4/24/2012,13.66,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,15,1086,Favites,encrusting,4/24/2012,0,5/31/2013,14.04,4/12/2014,15.77,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,16,1087,Acropora,table,4/24/2012,8.51,5/31/2013,23.88,4/12/2014,37.38,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,16,1088,Acropora,table,4/24/2012,3.25,5/31/2013,12.74,4/12/2014,17.6,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,16,1089,Acropora,table,4/24/2012,3.63,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,16,1090,Acropora,table,4/24/2012,0,5/31/2013,2.22,4/12/2014,5.01,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,17,1091,Favites,encrusting,4/24/2012,59.01,5/31/2013,69.03,4/12/2014,83.88,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,17,1092,Dipsastraea,encrusting,4/24/2012,21.24,5/31/2013,23.27,4/12/2014,26.29,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,17,1093,Favites,encrusting,4/24/2012,0,5/31/2013,14.71,4/12/2014,12.44,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,17,1094,Acropora,table,4/24/2012,0,5/31/2013,5.27,4/12/2014,22.1,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,19,1095,Dipsastraea,encrusting,4/24/2012,28.19,5/31/2013,29.72,4/12/2014,21.11,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,19,1096,Favites,encrusting,4/24/2012,6.12,5/31/2013,17.97,4/12/2014,19.28,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,19,1097,Acropora,table,4/24/2012,13.15,5/31/2013,24.16,4/12/2014,33.97,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,19,1098,Pocillopora,bushy,4/24/2012,4.49,5/31/2013,10.63,4/12/2014,15.51,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,19,1099,Dipsastraea,encrusting,4/24/2012,10.37,5/31/2013,12.89,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,19,1100,Acropora,table,4/24/2012,3.66,5/31/2013,3.22,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,19,1101,Dipsastraea,encrusting,4/24/2012,0,5/31/2013,0,4/12/2014,17.98,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,19,1102,Acropora,table,4/24/2012,0,5/31/2013,0,4/12/2014,6.02,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,20,1103,Favites,encrusting,4/24/2012,25.41,5/31/2013,45.58,4/12/2014,46.73,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,20,1104,Favites,encrusting,4/24/2012,34.65,5/31/2013,33.47,4/12/2014,22.57,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,20,1105,Favites,encrusting,4/24/2012,27.19,5/31/2013,36.92,4/12/2014,35.98,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,20,1106,Favites,encrusting,4/24/2012,199.15,5/31/2013,104.93,4/12/2014,154.16,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,20,1107,Pocillopora,bushy,4/24/2012,247.8,5/31/2013,91.62,4/12/2014,112.1,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,20,1108,Dipsastraea,encrusting,4/24/2012,19.15,5/31/2013,29.6,4/12/2014,38.34,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,20,1109,Favites,encrusting,4/24/2012,37.84,5/31/2013,13.11,4/12/2014,9.01,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,20,1110,Dipsastraea,encrusting,4/24/2012,16.12,5/31/2013,18.51,4/12/2014,20.89,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,20,1111,Dipsastraea,encrusting,4/24/2012,20.92,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,20,1112,Dipsastraea,encrusting,4/24/2012,24.07,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,20,1113,Acropora,corymbose,4/24/2012,8.12,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,20,1114,Favites,encrusting,4/24/2012,42.08,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,20,1115,Dipsastraea,encrusting,4/24/2012,0,5/31/2013,11.61,4/12/2014,21.1,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,21,1116,Dipsastraea,encrusting,4/24/2012,32.2,5/31/2013,28.69,4/12/2014,26.8,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,21,1117,Dipsastraea,encrusting,4/24/2012,15.82,5/31/2013,16,4/12/2014,24.59,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,21,1118,Dipsastraea,encrusting,4/24/2012,27.14,5/31/2013,27.19,4/12/2014,36.34,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,21,1119,Pocillopora,bushy,4/24/2012,2.54,5/31/2013,4.29,4/12/2014,11.92,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,21,1120,Favites,encrusting,4/24/2012,3.73,5/31/2013,3.6,4/12/2014,5.85,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,21,1121,Dipsastraea,encrusting,4/24/2012,8.31,5/31/2013,11.55,4/12/2014,14.23,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,21,1122,Pocillopora,bushy,4/24/2012,111.83,5/31/2013,52.53,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,21,1123,Dipsastraea,encrusting,4/24/2012,5.66,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,21,1124,Dipsastraea,encrusting,4/24/2012,0,5/31/2013,5.83,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,21,1125,Dipsastraea,encrusting,4/24/2012,0,5/31/2013,0,4/12/2014,7.08,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,22,1126,Pocillopora,bushy,4/24/2012,171.92,5/31/2013,165.89,4/12/2014,235.6,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,22,1127,Dipsastraea,encrusting,4/24/2012,62.27,5/31/2013,46.6,4/12/2014,51.65,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,22,1128,Favites,encrusting,4/24/2012,29.19,5/31/2013,32.56,4/12/2014,44.7,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,22,1129,Favites,encrusting,4/24/2012,38.57,5/31/2013,38.91,4/12/2014,44.56,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,22,1130,Dipsastraea,encrusting,4/24/2012,26.68,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,22,1131,Dipsastraea,encrusting,4/24/2012,8.89,5/31/2013,13.25,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,22,1132,Pocillopora,bushy,4/24/2012,16.55,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,22,1133,Dipsastraea,encrusting,4/24/2012,0,5/31/2013,0,4/12/2014,15.55,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,23,1134,Pocillopora,bushy,4/24/2012,174.82,5/31/2013,151.87,4/12/2014,182.03,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,23,1135,Acropora,table,4/24/2012,12.4,5/31/2013,26.28,4/12/2014,18.87,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,23,1136,Dipsastraea,encrusting,4/24/2012,65.4,5/31/2013,70.4,4/12/2014,89.4,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,23,1137,Acropora,table,4/24/2012,8.82,5/31/2013,16.57,4/12/2014,20.61,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,23,1138,Acropora,table,4/24/2012,2.36,5/31/2013,9.42,4/12/2014,16.7,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,23,1139,Pocillopora,bushy,4/24/2012,0.86,5/31/2013,,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,23,1140,Acropora,corymbose,4/24/2012,26.65,5/31/2013,21.78,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,23,1141,Dipsastraea,encrusting,4/24/2012,25.46,5/31/2013,36.14,4/12/2014,34.66,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,23,1142,Acropora,table,4/24/2012,0,5/31/2013,3.93,4/12/2014,18.34,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,23,1143,Acropora,table,4/24/2012,0,5/31/2013,19,4/12/2014,17.64,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,23,1144,Pocillopora,bushy,4/24/2012,0,5/31/2013,3.56,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,23,1145,Pocillopora,bushy,4/24/2012,0,5/31/2013,0,4/12/2014,14.84,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,23,1146,Acropora,corymbose,4/24/2012,0,5/31/2013,0,4/12/2014,31.66,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,24,1147,Favites,encrusting,4/24/2012,41.36,5/31/2013,43.75,4/12/2014,43.78,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,24,1148,Favites,encrusting,4/24/2012,14.85,5/31/2013,21.97,4/12/2014,15.76,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,24,1149,Dipsastraea,encrusting,4/24/2012,44.35,5/31/2013,40.15,4/12/2014,43.52,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,24,1150,Favites,encrusting,4/24/2012,46.1,5/31/2013,54.17,4/12/2014,52.94,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,24,1151,Acropora,table,4/24/2012,0,5/31/2013,20.47,4/12/2014,24.15,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,24,1152,Acropora,table,4/24/2012,0,5/31/2013,3.25,4/12/2014,10.45,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,26,1153,Favites,encrusting,4/24/2012,27.29,5/31/2013,34.49,4/12/2014,43.84,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,26,1154,Dipsastraea,encrusting,4/24/2012,7.47,5/31/2013,9.99,4/12/2014,17.5,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,26,1155,Dipsastraea,encrusting,4/24/2012,31.38,5/31/2013,26.83,4/12/2014,42.19,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,26,1156,Favites,encrusting,4/24/2012,50.55,5/31/2013,53.93,4/12/2014,62.72,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,26,1157,Pocillopora,bushy,4/24/2012,169.74,5/31/2013,63.79,4/12/2014,68.51,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,27,1158,Dipsastraea,encrusting,4/24/2012,33.89,5/31/2013,28.65,4/12/2014,30.57,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,27,1159,Dipsastraea,encrusting,4/24/2012,27.76,5/31/2013,29.79,4/12/2014,30.34,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,27,1160,Dipsastraea,encrusting,4/24/2012,14,5/31/2013,9.35,4/12/2014,9.96,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,27,1161,Dipsastraea,encrusting,4/24/2012,29.35,5/31/2013,36.39,4/12/2014,37.91,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,27,1162,Dipsastraea,encrusting,4/24/2012,2.82,5/31/2013,4.22,4/12/2014,5.42,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,27,1163,Dipsastraea,encrusting,4/24/2012,50.67,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,27,1164,Favites,encrusting,4/24/2012,8.45,5/31/2013,7.99,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,27,1165,Dipsastraea,encrusting,4/24/2012,0,5/31/2013,43.24,4/12/2014,53.67,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,28,1166,Pocillopora,bushy,4/24/2012,67.15,5/31/2013,106.57,4/12/2014,188.06,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,28,1167,Porites,encrusting,4/24/2012,25.46,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,28,1168,Dipsastraea,encrusting,4/24/2012,19.5,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,28,1169,Porites,encrusting,4/24/2012,4.45,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,28,1170,Porites,encrusting,4/24/2012,0,5/31/2013,25.96,4/12/2014,24.57,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,29,1171,Dipsastraea,encrusting,4/24/2012,53.89,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,29,1172,Pocillopora,bushy,4/24/2012,138.35,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,29,1173,Acropora,corymbose,4/24/2012,5.32,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,30,1174,Acropora,table,4/24/2012,8.92,5/31/2013,23.58,4/12/2014,31.09,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,30,1175,Acropora,table,4/24/2012,5.75,5/31/2013,6.94,4/12/2014,16.13,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,30,1176,Pocillopora,bushy,4/24/2012,11.06,5/31/2013,28.81,4/12/2014,54.88,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,30,1177,Acropora,table,4/24/2012,1.3,5/31/2013,6.61,4/12/2014,12.03,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,30,1178,Acropora,table,4/24/2012,11.55,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,30,1179,Acropora,table,4/24/2012,9.73,5/31/2013,32.11,4/12/2014,41.07,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,30,1180,Favites,encrusting,4/24/2012,23.66,5/31/2013,33.26,4/12/2014,36.11,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,30,1181,Acropora,table,4/24/2012,0,5/31/2013,2.6,4/12/2014,6.3,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,30,1182,Acropora,table,4/24/2012,0,5/31/2013,9.09,4/12/2014,19.43,402,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,1,1183,Porites,encrusting,6/17/2012,33.8,5/31/2013,49.45,4/12/2014,35.86,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,3,1184,Dipsastraea,encrusting,6/17/2012,6.16,5/31/2013,11.04,4/12/2014,9.78,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,4,1185,Porites,encrusting,6/17/2012,4.02,5/31/2013,6.04,4/12/2014,8.68,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,4,1186,Porites,encrusting,6/17/2012,2.04,5/31/2013,2.22,4/12/2014,2.7,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,5,1187,Porites,encrusting,6/17/2012,12.21,5/31/2013,12.16,4/12/2014,13.37,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,6,1188,Porites,encrusting,6/17/2012,3.16,5/31/2013,2.98,4/12/2014,3.07,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,7,1189,Porites,encrusting,6/17/2012,3.61,5/31/2013,1.29,4/12/2014,2.45,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,7,1190,Porites,encrusting,6/17/2012,0.48,5/31/2013,6.27,4/12/2014,9.53,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,7,1191,Acropora,table,6/17/2012,6.03,5/31/2013,0,4/12/2014,0,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,9,1192,Porites,encrusting,6/17/2012,4.2,5/31/2013,4.25,4/12/2014,0,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,10,1193,Porites,encrusting,6/17/2012,13.49,5/31/2013,15.41,4/12/2014,28.57,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,10,1194,Favites,encrusting,6/17/2012,1.58,5/31/2013,4.17,4/12/2014,8.33,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,11,1195,Porites,encrusting,6/17/2012,6.47,5/31/2013,10.13,4/12/2014,14.56,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,11,1196,Porites,encrusting,6/17/2012,8.57,5/31/2013,10.95,4/12/2014,18.82,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,13,1197,Porites,encrusting,6/17/2012,16.16,5/31/2013,13.24,4/12/2014,6.32,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,14,1198,Dipsastraea,encrusting,6/17/2012,15.62,5/31/2013,23.96,4/12/2014,33.64,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,15,1199,Favites,encrusting,6/17/2012,0,5/31/2013,2.71,4/12/2014,6.12,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,15,1200,Porites,encrusting,6/17/2012,0,5/31/2013,0,4/12/2014,5.85,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,16,1201,Favites,encrusting,6/17/2012,1.86,5/31/2013,2.21,4/12/2014,0,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,18,1202,Porites,encrusting,6/17/2012,24.23,5/31/2013,24.63,4/12/2014,28.81,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,18,1203,Porites,encrusting,6/17/2012,13.67,5/31/2013,17.11,4/12/2014,19.13,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,18,1204,Porites,encrusting,6/17/2012,6.95,5/31/2013,9.17,4/12/2014,9.04,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,18,1205,Porites,encrusting,6/17/2012,18.7,5/31/2013,20.4,4/12/2014,14.31,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,19,1206,Porites,encrusting,6/17/2012,95.64,5/31/2013,106.2,4/12/2014,99.41,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,19,1207,Porites,encrusting,6/17/2012,168.12,5/31/2013,163.76,4/12/2014,168.49,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,19,1208,Porites,encrusting,6/17/2012,70.58,5/31/2013,63.64,4/12/2014,56.54,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,19,1209,Favites,encrusting,6/17/2012,20.76,5/31/2013,34.41,4/12/2014,43.65,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,20,1210,Porites,encrusting,6/17/2012,7.48,5/31/2013,10.6,4/12/2014,14.32,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,20,1211,Porites,encrusting,6/17/2012,7.1,5/31/2013,10.22,4/12/2014,6.76,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,21,1212,Porites,encrusting,6/17/2012,2.23,5/31/2013,3.67,4/12/2014,4.05,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,21,1213,Porites,encrusting,6/17/2012,17.89,5/31/2013,21.37,4/12/2014,14.11,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,21,1214,Porites,encrusting,6/17/2012,2.24,5/31/2013,4.48,4/12/2014,7.31,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,21,1215,Porites,encrusting,6/17/2012,5.64,5/31/2013,7.78,4/12/2014,6.86,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,21,1216,Dipsastraea,encrusting,6/17/2012,1.08,5/31/2013,1.76,4/12/2014,3.58,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,21,1217,Porites,encrusting,6/17/2012,7.99,5/31/2013,16.11,4/12/2014,0,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,22,1218,Porites,encrusting,6/17/2012,5.68,5/31/2013,5.21,4/12/2014,5.83,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,23,1219,Porites,encrusting,6/17/2012,9.98,5/31/2013,13.67,4/12/2014,15.23,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,23,1220,Porites,encrusting,6/17/2012,3.22,5/31/2013,3.75,4/12/2014,2.05,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,23,1221,Pocillopora,bushy,6/17/2012,5.11,5/31/2013,0,4/12/2014,0,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,23,1222,Porites,encrusting,6/17/2012,4.92,5/31/2013,11.57,4/12/2014,9.95,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,23,1223,Favites,encrusting,6/17/2012,6.4,5/31/2013,6.87,4/12/2014,8.5,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,23,1224,Porites,encrusting,6/17/2012,54.28,5/31/2013,0,4/12/2014,0,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,23,1225,Pocillopora,bushy,6/17/2012,0,5/31/2013,5.5,4/12/2014,10.33,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,23,1226,Porites,encrusting,6/17/2012,0,5/31/2013,66.41,4/12/2014,70.94,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,23,1227,Pocillopora,bushy,6/17/2012,0,5/31/2013,3.85,4/12/2014,6.24,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,24,1228,Porites,encrusting,6/17/2012,57.11,5/31/2013,82.34,4/12/2014,69.88,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,24,1229,Favites,encrusting,6/17/2012,24.9,5/31/2013,33.98,4/12/2014,35.23,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,25,1230,Porites,encrusting,6/17/2012,8.07,5/31/2013,10.43,4/12/2014,10.52,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,25,1231,Porites,encrusting,6/17/2012,4.64,5/31/2013,0,4/12/2014,0,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,25,1232,Porites,encrusting,6/17/2012,2.41,5/31/2013,0,4/12/2014,0,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,25,1233,Porites,encrusting,6/17/2012,0,5/31/2013,10.85,4/12/2014,4.42,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,26,1234,Porites,encrusting,6/17/2012,39.01,5/31/2013,19.47,4/12/2014,16.43,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,26,1235,Porites,encrusting,6/17/2012,2.02,5/31/2013,3.72,4/12/2014,6.45,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,26,1236,Dipsastraea,encrusting,6/17/2012,2.54,5/31/2013,0,4/12/2014,0,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,26,1237,Dipsastraea,encrusting,6/17/2012,1.6,5/31/2013,3.05,4/12/2014,2.7,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,27,1238,Porites,encrusting,6/17/2012,16.38,5/31/2013,20.15,4/12/2014,27.01,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,27,1239,Porites,encrusting,6/17/2012,56.79,5/31/2013,77.19,4/12/2014,80.15,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,27,1240,Porites,encrusting,6/17/2012,7.9,5/31/2013,7.06,4/12/2014,0,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,27,1241,Porites,encrusting,6/17/2012,0,5/31/2013,1.8,4/12/2014,3.47,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,28,1242,Porites,encrusting,6/17/2012,6.32,5/31/2013,3.35,4/12/2014,1.58,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,28,1243,Porites,encrusting,6/17/2012,8.83,5/31/2013,12.82,4/12/2014,11.1,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,28,1244,Porites,encrusting,6/17/2012,3.36,5/31/2013,1.7,4/12/2014,0,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,28,1245,Porites,encrusting,6/17/2012,4.53,5/31/2013,4.46,4/12/2014,4.7,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,28,1246,Porites,encrusting,6/17/2012,7.84,5/31/2013,8.54,4/12/2014,13.02,348,316
